ID,Date,DBA,Address,Latitude,Longitude,FacilityType,InspType,Risk,Results,Violations
2365414,03/06/2020,YOUNG'S RESTAURANT,3949 N ASHLAND AVE,41.953872905109016,-87.66888933788545,Restaurant,Complaint,Risk 1 (High),Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO EMPLOYEE HAND WASHING SIGNAGE AT THE TWO HAND SINKS IN KITCHEN PREP AREA, HAND SINK IN BASEMENT AND IN WOMEN'S AND MEN'S BATHROOM. MUST PROVIDE.  | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED RAW CHICKEN, RAW PORK, COOKED STEAK AND RAW SHRIMP STORED IN PREP COOLER AT AN IMPROPER COLD HOLDING TEMPERATURE. TEMPERATURE FOR RAW CHICKEN WAS AT 46.4, RAW PORK AT 44.8, COOKED STEAK AT 44.5F  AND RAW SHRIMP AT 44.2F. INSTRUCTED MANAGER COLD HOLDING TEMPERATURE MUST BE AT 41.0F OR LOWER. INSTRUCTED MANAGER TO DISCARD AND DENATURE FOOD IMMEDIATELY. FOOD WEIGHS APPROXIMATELY 50 LBS AT A COST OF $125. PRIORITY VIOLATION. 7-38-005. CITATION ISSUED. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED PREP COOLER IN KITCHEN PREP AREA AT AN AMBIENT TEMPERATURE OF 43.7F. INSTRUCTED MANAGER COLD HOLDING UNIT MUST BE AT AN AMBIENT TEMPERATURE OF AT LEAST 41.0F OR LOWER. MANAGER FIXED PREP COOLER ON SITE TO PROPER COLD HOLDING TEMPERATURE. PRIORITY VIOLATION. 7-38-005. CITATION ISSUED. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED BOXES OF CHICKEN STACKED ON FLOOR NEAR REAR DOOR. INSTRUCTED TO REMOVE OFF OF FLOOR AND STORE INTO SHELVES IN COLD HOLDING UNIT TO PREVENT CONTAMINATION.  | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED MANAGER PREPARING FRESH VEGETABLES ON A DINING ROOM TABLE. INSTRUCTED ALL FOOD PREPPING MUST BE PERFORMED IN A FOOD PREPARATION AREA WITH ACCESS TO HAND WASHING SINK AND ON CLEANED AND SANITIZED SURFACES. MANAGER IMMEDIATELY TOOK FOOD IN KITCHEN PREP AREA. PRIORITY FOUNDATION VIOLATION. 7-38-005. CITATION ISSUED. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION NOT CORRECTED FROM 3-1-2019, REPORT #2268826. #38-OBSERVED AN OPEN 1/2 INCH GAP ON THE BOTTOM THRESHOLD OF THE KITCHEN REAR EXIT SCREENED DOOR BEING USED. MUST PROVIDE A TIGHT FITTING SEAL ON THE BOTTOM OF THE SCREENED DOOR TO PREVENT PEST ENTRY. #49-OBSERVED EXCESSIVE GREASE AND FOOD DEBRIS ON THE EXTERIOR OF THE GAS STOVE AND THE SIDES OF THE DEEP FRYERS BETWEEN COOKS LINE EQUIPMENT. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN. PRIORITY FOUNDATION VIOLATION. 7-42-090. CITATION ISSUED."
2363195,03/03/2020,CHINA LING,7075 N WESTERN AVE,42.010838371259254,-87.6900690080545,Restaurant,Canvass,Risk 1 (High),Fail,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: MISSING CLEANING SUPPLIES KIT. INSTRUCTED TO PROVIDE DISINFECTANT EFFECTIVE FOR NOROVIRUS. PRIORITY FOUNDATION 7-38-005 NO CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: FOUND EVIDENCE OF MICE DROPPINGS AROUND THE WATER HEATER AND UNER THE 3 COMPARTMENT SINK 0VER 40 TOTAL INSTRUCTED TO CLEAN THE AREA, REMOVE THE DROPPINGS AND SANITIZE THE AFFECTED AREAS. HAVE ADDITIONAL INSPECTION BY PEST CONTRL TECHNICIAN. PRIORITY FOUNDATION 7-38-020(A) CITATION ISSUED. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: WIPING CLOTH FOR WIPING THE PREP TABLES, CHOPPING BOARD,COOLERS, MUST BE STORED ON A BUCKET WITH SANITIZING SOLUTION IN BETWEEN USES. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: FOUND GROCERY BAG BEING USED TO STORE FROZEN FOODS INSDE THE WALK IN COOLER AND WALK IN FREEZER. MUST REPLACE WITH FOOD GRADE STORAGE BAG. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST REMOVE CARDBOARD BEING USED FOR SHELVE LINER IN ALL SHELVINGS AND BOTTOM SHELVE OF THE PREP TABLES. REPLACE WITH NON ABSORBENT MATERIAL. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: FOOD DEBRIS ON THE BOTTOMM SHELVE OF THE  REACH IN COOLERS, BOTTOM  SHLEVE OF THE PREP TABLES, CARTS FOR THE SPICES,EXTERIOR SURFACES OF THE RICE COOKER, SHELVINGS FOR THE DRY FOOD CONTAINERS AND ALL BULK FOOD CONTAINERS NEEDS DETAIL CLEANING AND SANITIZING AND MAINTAIN.  | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OUTSIDE GREASE CONTAINER NOT MAINTAINED. GREASE ON THE TOP OF THE LID/COVER AND GREASE DRIPPING AROUND THE RIM. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN. PRIORITY FOUNDATION 7-38-020(B) CITATION ISSUED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOOR UNDER AND BEHIND THE COOKING EQUIPMENT AND AROUND THE WATER HEATER WITH GREASE AND DEBRIS. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: BURNED OUT LIGHT BULB ON THE VENTILATIN HOOD ABOVE THE WOK. MUST REPLACE AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: VENTILATION HOOD AND FILTER ABOVE THE COOKING EQUIPMENTS,WITH GREASE ACCUMULATED. MUST DETAIL CLEAN AND MAINTAIN."
2365367,03/06/2020,LEE ELEMENTARY,6448 S Tripp (4232W),41.775328312329904,-87.72892174006991,School,Canvass,Risk 1 (High),Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO HOT RUNNING WATER UNDER CITY PRESSURE AT HANDWASH SINKS IN ANNEX 300 BUILDING, TEMPERATURE RANGING FROM 50F-52F. INSTD TO REPAIR AND MAINTAIN BETWEEN 100F-120F. PRIORITY VIOLATION 7-38-030(C). | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FAUCET TIMERS AT BOYS HANDWASH SINKS IN MAIN BUILDING LESS THAN 15 SECONDS WITHOUT REACTIVATION. INSTD TO REPAIR TIMER SO AS TO BE AT LEAST 15 SECONDS. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: ALUMINUM FOIL AND RUST ON TOP OF GREASE INTERCEPTOR. INSTD TO REMOVE FOIL AND RUST AND MAINTAIN."
2363201,03/03/2020,EL MICHOACANITO,4311-4315 N KEDZIE AVE,41.95974034065365,-87.70805402090488,Restaurant,Canvass,Risk 1 (High),Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO WRITTEN EMPLOYEE HEALTH POLICY ON SITE. MUST PROVIDE A WRITTEN EMPLOYEE HEALTH POLICY FOR ALL EMPLOYEES, VERIFIED AND AVAILABLE FOR REVIEW. PRIORITY FOUNDATION VIOLATION. 7-38-010 CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO WRITTEN CLEANING PROCEDURE AND REQUIRED EQUIPMENT FOR A VOMITING AND DIARRHEA EVENT. MUST PROVIDE AND MAINTAIN. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED. | 15. FOOD SEPARATED AND PROTECTED - Comments: OBSERVED ANIMAL ORIGIN RAW EGGS BEING STORED ON TOP SHELVING OF A COOLER DIRECTLY ABOVE BAGS OF FRESH VEGETABLES SUCH AS RADISHES AND CARROTS. INSTRUCTED TO PROPERLY STORE RAW ANIMAL ORIGIN FOODS AND PREPARED, FRESH VEGETABLES. ALL VEGETABLES DISCARDED. PRIORITY VIOLATION 7-38-005 CITATION ISSUED. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED AT 4:00 PM, APPROXIMATLY 20 LBS COOKED RICE HELD AT AN IMPROPER TEMPERATURE OF 60.6F IN TWO LARGE, DEEP CONTAINERS WITH TIGHT FITTING LIDS INSIDE A TALL REACH-IN COOLER. MANAGER STATES THE RICE WAS PREPARED IT THE MORNING. REVIEWED PROPER COOLING OF HOT PREPARED FOODS. RICE DISCARDED. APPROXIMATE VALUE $20.00. PRIORITY VIOLATION 7-38-005 CITATION ISSUED.  | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED PREPARED TCS READY TO EAT FOODS THROUGHOUT SEVERAL COOLERS NOT PROPERLY DATE LABELED WITH AN EXPIRATION DATE. FOODS NOTED WITH NO DATES OR PREP DATES ONLY. FOODS SUCH AS COOKED RICE, PREPARED MEATS AND SOUP.ALL FOODS DISCARDED. APPROXIMATELY 40LBS AT A VALUE OF $100.00   PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: FRONT ENTRANCE DOOR WITH A TORN MISSING RODENT PROOF STRIP AT THE BOTTOM THRESHOLD. NOTED AN OPEN 1/4 IN GAP. INSTRUCTED TO SEAL TO PROVIDE A TIGHT FITTING SEAL ON THE DOOR. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED POROUS STONE PESTLE AND MORTAR BEING USED FOR MAKING SALSA. INSTRUCTED MUST NOT USE POROUS STONE THAT IS UNABLE TO PROPERLY SANITIZE. MUST REMOVE FROM THE PREMISES. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INTERIOR AND EXTERIOR OF THE FOLLOWING EQUIPMENT FOUND DIRTY WITH FOOD DEBRIS AND GREASE: INTERIOR AND EXTERIOR OF ALL COOLERS AND FREEZERS, PLASTIC THERMAL COOLER USED TO ICE/COOL PREPARED FOODS, ALL COOKS LINE EQUIPMENT AND SHELVING UNDER ALL EQUIPMENT. MUST CLEAN AND MAINTAIN ALL. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: ALL FLOORS THROUGHOUT ESTABLISHMENT ALONG ALL BASEBOARDS WITH DIRT AND DEBRIS. EXCESSIVE GREASE ON FLOORS UNDER COOKING EQUIPMENT AND COOLERS. MUST CLEAN ALL AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: NO PROOF OF TRAINING OR FOOD HANDLER CERTIFICATES FOR ALL EMPLOYEES. MUST PROVIDE. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION FROM 2-21-19 #2268341 NOT CORRECTED.#55-: FLOOR CLUTTERED AT STORAGE ROOM BEHIND UNUSED BAR. INSTRUCTED MANAGER MUST ELEVATE ALL ITEMS OFF FLOOR, MUST CLEAN FLOOR AND MAINTAIN. PRIORITY FOUNDATION VIOLATION 7-42-090 CITATION ISSUED."
2365301,03/05/2020,HAROLDS CHICKEN SHACKS,115 S CLINTON ST,41.88008392315012,-87.64099077791987,Restaurant,License,Risk 2 (Medium),Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICIES ON SITE FOR ALL FOOD AND CONDITIONAL EMPLOYEES.INSTRUCTED TO PROVIDE AND MAINTAIN ON SITE FOR REVIEW. PRIORITY FOUNDATION VIOLATION. #7-38-010.NO CITATION ISSUED. DOCUMENTS PROVIDED.  | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO CLEAN UP PROCEDURE POSTED ON SITE OR NECESSARY ITEMS OUTLINED IN THE POLICY AVAILABLE ON SITE FOR RESPONDING TO VOMIT AND DIAARHEAL EVENTS THAT CAN OCCUR IN THE FOOD ESTABLISHMENT. INSTRUCTED TO PROVIDE AND MAINTAIN. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED. DOCUMENTS PROVIDED.  | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: MUST PROVIDE PROPERLY WORKING THERMOMETERS IN ALL REFRIGERATION UNITS IN FACILITY. MUST MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED EXCESSIVE CONSTRUCTION MATERIALS STORED INSIDE TOILET ROOM AND INSIDE FRONT CLOSET LOCATED IN FRONT OF FACILITY. INSTRUCTED TO REMOVE UNNECESSARY ITEMS FROM PREMISE AND ELEVATE ALL OTHER ITEMS 6 INCHES OFF FLOOR IN AREAS. MUST MAINTAIN."
2365288,03/05/2020,Reavis,834 E 50th St (5000S),41.80420100615637,-87.60494430255514,School,Canvass Re-Inspection,Risk 1 (High),Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HOT WATER AT HAND WASHING SINKS IN KITCHEN STAFF WASHROOM 44.6F, GIRLS WASHROOM NEAR EXIT #4 48.2F, BOYS WASHROOM NEAR EXIT #4 53.8F, PRE-K WASHROOM 102 71.3F, FIRST FLOOR GIRLS WASHROOM (EAST) 68.7F, FIRST FLOOR BOYS WASHROOM (EAST) 69.6F, SEOND FLOOR  GIRLS WASHROOM (EAST) 74.9F, SECOND FLOOR BOYS WASHROOM (EAST) 73.9F, SECOND FLOOR GIRLS WASHROOM (WEST) 48.2F-53.6F, SECOND FLOOR BOYS WASHROOM (WEST) 68.5F, SECOND FLOOR STAFF WASHROOMS (WEST) 82.4F. INSTRUCTED MANAGER TO REPAIR AND PROVIDE AT LEAST 100F WATER AT ALL HAND WASHING SINKS FOR PROPER HAND WASHING. PRIORITY 7-38-030(C) | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED WASTE RECEPTACLE IN KITCHEN, WOMEN AND UNISEX STAFF WASHROOMS. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED UNUSED ARTICLES AND EQUIPMENT IN STORAGE AND UTILITY AREAS. INSTRUCTED MANAGER TO REMOVE TO PREVENT PEST HARBORAGE.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  OBSERVED ACCUMULATED DUST, DIRT, AND DEBRIS ON FLOORS IN ELECTRICAL, UTILITY, AND STORAGE AREAS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN.  | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: PREVIOUS PRIORITY FOUNDATION VIOLATION NOT CORRECTED FROM REPORT #2362966 ON 2-27-20:38-OBSERVED MICE DROPPINGS IN THE FOLLOWING AREAS; TEACHERS LOUNGE 109: OVER 20 MICE DROPPINGS INSIDE CABINET ON FLOOR AND WOODEN LEDGES UNDER SINK, 10 MICE DROPPINGS ON FLOOR ALONG WALLS AND CORNERS NEAR REFRIGERATOR, 10 MICE DROPPINGS SCATTERED INSIDE BOTTOM COMPARTMENT OF VENDING MACHINE, PRE-K ROOM 102: 20 MICE DROPPINGS ON FLOOR ALONG WALLS AND CORNERS BY RADIATOR NEAR EXIT #3, 10 MICE DROPPINGS ON FLOOR NEAR DESK, 10 MICE DROPPINGS ON FLOOR AND CORNER BEHIND BLUE SHELVING AND BLUE STORAGE BOXES. INSTRUCTED MANAGER TO CALL AN EXTERMINATOR FOR SERVICE, CLEAN AND SANITIZE ALL AREAS. PRIORITY VIOLATION 7-42-090"
2363187,03/03/2020,DUKE'S,5659 N CENTRAL AVE,41.984618430365195,-87.76815926802585,Restaurant,Canvass,Risk 1 (High),Fail,"25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED CONSUMER ADVISORY WITH NO REMINDER NEXT TO PRODUCT(HAMBERGERS). INSTRUCTED MANAGEMENT TO PUT REMINDERS NEXT TO PRODUCT FOR THE CONSUMER ADVISORY.  PRIORITY FOUNDATION VIOLATION  7-38-005  NO CITATION ISSUED | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED 30 MICE DROPPINGS BEHIND LEDGING OF CHEST FREEZER.INSTRUCTED MANAGEMENT TO CALL PEST CONTROL OPERATOR AND TO CLEAN AND SANITIZE LEDGING. PRIORITY FOUNDATION VIOLATION 7-38-020(a) CITATION ISSUED | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED NO BACKFLOW DEVICE AT SODA DISPENSER.INSTRUCTED MANAGEMENT TO INSTALL A BACKFLOW DEVICE AT SODA DISPENSER. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FLOORS DIRTY BEHIND REFRIGERATORS AND HOT LINE EQUIPMENT. ISTRUCTED MANAGEMENT TO CLEAN AND MAINTAIN FLOORS."
2365223,03/04/2020,LUCKY'S CAFE,1512 W TAYLOR ST,41.869401584495904,-87.66467525709314,Restaurant,License,Risk 1 (High),Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEE HEALTH POLICY ON PREMISES AS REQUIRED; MUST PROVIDE.  INSTRUCTED THE PERSON IN CHARGE TO PROVIDE DOCUMENTATION OF EMPLOYEES RESPONSIBILITY TO REPORT ANY ILLNESS TRANSMISSIBLE THROUGH FOOD.  PRIORITY FOUNDATION VIOLATION 7-38-010. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO EXPOSED HANDSINK IN THE COOKING AREA AND NO EXPOSED HANDSINK IN THE DISHWASHING AREA; MUST INSTALL HANDSINKS IN BOTH AREAS WITH HOT AND COLD RUNNING WATER, SOAP AND HAND DRYING DEVICE OR TOWELS.  PRIORITY FOUNDATION VIOLATION 7-38-030(C). | 50. HOT & COLD WATER AVAILABLE; ADEQUATE PRESSURE - Comments: HOT RUNNING WATER NOT AT PROPER TEMPERATURE AT SINKS; MUST CORRECT AND MAINTAIN.  INSTRUCTED THAT HOT RUNNING WATER MUST BE AT A MINIMUM OF 110F AT ALL TIMES.  PRIORITY VIOLATION 7-38-030(C). | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOUND NO BACKFLOW PREVENTOR DEVICE AT THE UTILITY SINK AS REQUIRED; MUST INSTALL DEVICE TO BE SERVICED AND MAINTAINED.   | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: INSTRUCTED THE PERSON IN CHARGE THAT ALL FOOD HANDLERS MUST OBTAIN THE REQUIRED FOOD HANDLER TRAINING. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: INSTRUCTED THE PERSON IN CHARGE THAT ALL CITY OF CHICAGO FOOD SERVICE MANAGERS MUST OBTAIN THE REQUIRED FOOD ALLERGEN TRAINING."
2363150,03/03/2020,CHICAGO MARRIOTT AT MEDICAL DISTRICT/UIC,625 S ASHLAND AVE,41.87343456580039,-87.66643368144297,Restaurant,License,Risk 3 (Low),Pass,NA
2363149,03/03/2020,AMIGOS SALUDABLES,4001 W FULLERTON AVE,41.92437352872389,-87.72681367807314,Restaurant,License,Risk 2 (Medium),Not Ready,NA
2363131,03/03/2020,POPEYE'S CHICKEN & BISCUITS,3352 W LAWRENCE AVE,41.96851294147588,-87.71305126719813,Restaurant,Canvass,Risk 1 (High),Pass w/ Conditions,"23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY TO EAT, TEMPERATURE CONTROL FOR SAFETY FOODS (CHICKEN, MARINATED CHICKEN)NOT PROPERLY DATED , STORED LONGER THAN 24 HOURS IN COOLERS. INSTRUCTED TO PROVIDE PROPER DATE MARKING WITH DISPOSITION DATE FOR RTE FOODS PREPARED ON SITE AND HELD OVER 24 HOURS IN COLD HOLDING UNIT. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. 7-38-005 | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED BLACK SLIMY SUBSTANCE BUILD ON CAULKING OVER 3 COMPARTMENT SINK UNDER CHEMICAL DISPENSERS. MUST CLEAN AND MAINTAIN CLEAN | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST CLEAN AND MAINTAIN CLEAN CEILING AIR VENTS | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST PROVIDE PROTECTED OR SHATTER PROOF LIGHT BULBS OVER FRONT SERVICE COUNTER | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED FOOD HANDLER'S TRAINING CERTIFICATION FROM 11 EMPLOYEE.FACILITY TOTAL EMPLOYEE NUMBER IS 21 AT TIME OF INSPECTION . INSTRUCTED THAT ALL EMPLOYEE'S MUST COMPLY WITH FOOD HANDLER'S TRAINING IN ACCORDANCE WITH THE FOOD HANDLING REGULATION ENFORCEMENT ACT."
2363168,03/03/2020,JESSE'S MEXICAN GRILL,6950 N WESTERN AVE,42.00833901006407,-87.69030024281686,Restaurant,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: 2-501.11- INCOMPLETE CLEANING SUPPLIES KIT. INSTRUCTED TO PROVIDE THE DISINFECTANT FOR NOROVIRUS. PRIORITY FOUNDATION 7-38-010 NO CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-202.15- FRONT ENTRANCE DOOR WITH BROKEN DOOR SWEEP. INSTRUCTED TO REPLACE THE DOOR SWEEP TO PREVENT RODENT/INSECTS ENTERING THE ESTABLISHMENT | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: 3-304.14- WIPING CLOTH MUST BE STORED ON A BUCKET WITH SANITIZING SOLUTION IN BETWEEN USES. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-202.16- FAN GUARD OF THE REACH IN COOLER IN THE FRONT AREA,WITH DUST BUILD-UP. MUST CLEAN AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: 5-501.17- LADIES WASHROOM WASTE RECEPTACLE MUST HAVE A LID/COVER FOR FEMININE ITEMS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.17- CEILING VENT COVER IN BOTH WASHROOMS WITH HEAVY DUST BUILD-UP. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN."
2365242,03/04/2020,"FRESH CATCH FISH & SEAFOOD, INC.",1345-1349 W 87TH ST,41.73576034161432,-87.65759309379794,Grocery Store,License Re-Inspection,Risk 3 (Low),Pass,NA
2363164,03/03/2020,"RYLON'S SMOKEHOUSE PARTNERS, LLP",67-69 E CERMAK RD,41.85275161632059,-87.62442588215922,Restaurant,License,Risk 3 (Low),Fail,NA
2365346,03/05/2020,Lou Malnati's Pizzeria,805 S State ST,41.8716986890444,-87.62737565048037,Restaurant,Canvass,Risk 1 (High),Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED THE BOTTOM AREA OF THE DEEP FRYER IN NEED OF CLEANING TO REMOVE GREASE BUILD UP; CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CLEAN FLOORS IN PREP AREA AROUND AND UNDER EQUIPMENT WHERE NEEDED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO REMOVE ITEMS IN FRONT OF UTILITY SINK, ORGANIZE AND MAINTAIN AREA."
2365241,03/04/2020,NANDO'S PERI PERI,1447 E 53RD ST,41.799423505424414,-87.58996407916824,Restaurant,Canvass,Risk 1 (High),Pass w/ Conditions,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED 1/4' GAP ON BOTTOM CORNERS OF REAR DOOR. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN. | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: OBSERVED HANDLES OF DISPENSING UTENSILS STORED ON TOP OF COLESLAW. INSTRUCTED MANAGER TO STORE HANDLES ABOVE FOOD TO PREVENT CONTAMINATION. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CRATES USED AS SHELVING IN SECOND FLOOR STORAGE AREA. INSTRUCTED MANAGER TO PROVIDE ADEQUATE SHELVING FOR EASY CLEANING AND PEST CONTROL | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO TEMPERATURE TEST STRIPS FOR HIGH TEMPERATURE DISH MACHINE. INSTRUCTED MANAGER TO PROVIDE AN IRREVERSIBLE INDICATOR TO TEST SURFACE TEMPERATURE OF UTENSILS DURING HOT WATER MECHANICAL OPERATIONS. PRIORITY FOUNDATION 7-38-005 | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DUST BUILDUP ON VENTILATION FAN IN MEN WASHROOM. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED PEELING PAINT ON CEILING IN SECOND FLOOR DRY STORAGE, SINGLE SERVICE, AND UTENSIL STORAGE AREAS. INSTRUCTED MANAGER TO REPAIR CEILING AND MAINTAIN."
2363123,03/03/2020,ALEX'S CATERING,1204 W 36TH PL,41.82809412610231,-87.65585369468056,Mobile Food Dispenser,License,Risk 3 (Low),Pass,NA
2363136,03/03/2020,THE THAI GRILL,1040 W GRANVILLE AVE,41.99470059651846,-87.65718305889982,Restaurant,Canvass Re-Inspection,Risk 1 (High),Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-102.11-OBSERVED GROCERY BAGS BEING USED AS FOOD STORAGE FOR MEAT IN FREEZER NEAR LOW TEMPERATURE DISH MACHINE. INSTRUCTED TO USE DURABLE AND CLEANABLE FOOD GRADE CONTAINERS."
